ranking_2025,razon_social,región,departamento_domicilio,ciudad_domicilio,macrosector,ingresos_operacionales_2025,ganancia_pérdida_2025,total_activos_2025,total_pasivos_2025,total_patrimonio_2025,crecimiento_ingresos_pct,margen_utilidad_pct,endeudamiento_pct,roa_pct,roe_pct
4857,GRUPO EMPRESARIAL CAM SAS,ANTIOQUIA,ANTIOQUIA,ENVIGADO-ANTIOQUIA,CONSTRUCCIÓN,53981381,-297899,1356947,48616601,-47259654,78.96066231653313,-0.5518550924067689,3582.792916746196,-21.953620885708876,0.6303452835266208
4858,SAFRID INGENIERIA SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,CONSTRUCCIÓN,53959003,2277260,44088531,20320121,23768410,-15.325501236865266,4.220352255211239,46.08935825056181,5.1651981781838,9.581036341934526
4859,INNOVATEQ S.A.S.,BOGOTÁ-CUNDINAMARCA,CUNDINAMARCA,COTA-CUNDINAMARCA,COMERCIO,53957695,33880,37040965,22563584,14477381,9.134759212769831,0.06278993200135773,60.9152164367208,0.09146629954160211,0.23402022782988166
4860,MAKITA COLOMBIA S.A.,BOGOTÁ-CUNDINAMARCA,CUNDINAMARCA,FUNZA-CUNDINAMARCA,COMERCIO,53952199,1227538,49536029,29353735,20182294,13.409141644451713,2.2752325628099053,59.257343781028545,2.478071062175775,6.082252096813177
4861,LIPESA COLOMBIA SAS,BOGOTÁ-CUNDINAMARCA,CUNDINAMARCA,TOCANCIPA-CUNDINAMARCA,MANUFACTURA,53944518,-1184606,76857433,10470365,66387068,4.812727932560815,-2.195971053073456,13.623100058520041,-1.5413031033706264,-1.7843927073266739
4862,SOLUCIONES ALIMENTARIAS INDUSTRIALES INTEGRA S.A.S,ANTIOQUIA,ANTIOQUIA,ITAGUI-ANTIOQUIA,COMERCIO,53939285,4237194,26536474,8426151,18110323,-2.160787871128922,7.8554878879095265,31.753091989538625,15.96743410597806,23.396567802794017
4863,INGEMA SA EN REORGANIZACION,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CONSTRUCCIÓN,53938346,540204,74761989,55598159,19163830,-14.228549284238035,1.0015212553977832,74.36688047451493,0.7225650457212957,2.818872845355026
4864,ONE CARIBE S.A.S.,CARIBE,ATLÁNTICO,BARRANQUILLA-ATLANTICO,MANUFACTURA,53925604,684112,14814086,10892965,3921121,55.000607060946614,1.2686218591079665,73.53113111399516,4.617983181682623,17.44684747040451
4865,SISTETRONICS LTDA,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,53924616,888460,17835448,5790461,12044987,31.846483975813133,1.6475963407880365,32.46602496332024,4.981427996650266,7.376180646770313
4866,INVERSIONES LA GLORIETA S.A.S.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,53921575,1758639,20776328,2609320,18167008,6.178820350348761,3.2614755781892497,12.559100915233914,8.464628590769264,9.680399766433746
4867,IINVERSIONES CONSUMAR SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,53881769,4514497,49130156,27821962,21308194,41.816046990630944,8.378524097826112,56.62909354490957,9.188851344172406,21.186671193250824
4868,TERCOL SAS,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,MANUFACTURA,53856788,6396392,35849310,5554700,30294610,5.138141523909929,11.876668174121338,15.494579951469078,17.84244104000886,21.1139605362142
4869,ASSERVI S.A.S.,EJE CAFETERO,RISARALDA,PEREIRA-RISARALDA,SERVICIOS,53849642,1349853,38353044,26908258,11444786,3.7483077449965623,2.5067074726327796,70.15938030890064,3.519545932260292,11.794480036586092
4870,DROGUERIA PREVENSUR SAS,PACÍFICO,NARIÑO,PASTO-NARINO,COMERCIO,53842472,3444800,14694660,4624111,10070549,35.094007839659206,6.397923185993391,31.467968636225674,23.44252946308387,34.206675326240905
4871,POLIKEM S.A.S,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,MANUFACTURA,53841374,4908562,29899213,13570085,16329128,27.993008869351595,9.116710134477623,45.38609427612693,16.41702743145781,30.060159979148914
4872,CHEF BURGER COMPANY SAS,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,SERVICIOS,53815692,132533,19770365,15215102,4555263,-0.3025435705536016,0.24627203530152506,76.95913555465465,0.67036192806759,2.909447818929445
4873,PLANTACIONES LA PAZ SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,AGROPECUARIO,53792124,13105224,86414166,13957821,72456345,29.708893760409428,24.362718973506233,16.15223712278841,15.165596807356794,18.087061940538128
4874,PROMOTORA DE SERVICIOS PÚBLICOS S.A. E.S.P.,CENTRO - ORIENTE,SANTANDER CO,FLORIDABLANCA,SERVICIOS,53748952,3511695,62043150,41098016,20945134,13.87852215127693,6.5335134348293895,66.24102096685935,5.6600849570017,16.766161534225564
4875,EQUIRENT S.A.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,SERVICIOS,53738713,30194149,647813579,193789541,454024038,35.66388550723843,56.186959669093675,29.914399339875526,4.660931783277732,6.650341495795427
4876,C.B. HOTELES Y RESORTS S.A.,CARIBE,MAGDALENA,SANTA-MARTA-MAGDALENA,SERVICIOS,53678207,1311375,86501263,74047160,12454103,18.806192054455423,2.4430305580065292,85.60240328514047,1.516018326807552,10.529662393188815
4877,BYP CONSTRUCCIONES S.A.S,CARIBE,MAGDALENA,SANTA-MARTA-MAGDALENA,CONSTRUCCIÓN,53632451,2734545,70464184,42396447,28067737,-1.4175482971739635,5.098676172752202,60.167370986656145,3.8807587695899524,9.742662901537093
4878,TRUSTCORE SERVICES SAS,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,SERVICIOS,53630376,225809,12789162,12132781,656381,12.520337389121405,0.42104683360787926,94.86767780406566,1.7656278026660386,34.40212315712978
4879,ENERFLEX COMPRESSION SERVICES COLOMBIA S A S,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MINERO,53608626,7706837,75650616,23278675,52371941,-31.0769217081775,14.37611365006818,30.77129603280428,10.187408123682694,14.715584056737557
4880,COMERCIAL DE VIVERES SAN ANDRES SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,53579055,641549,25984255,13199365,12784890,-7.740692429163774,1.1973876732241733,50.79755028574034,2.468991318011619,5.018025184416917
4881,COMERCIALIZADORA INTERNACIONAL HERMANOS ALVAREZ NUÑEZ SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,53539111,2253742,16110795,4573702,11537093,30.047424375766248,4.20952451003529,28.389052185196324,13.9890179224551,19.53474761796581
4882,CONTACTAMOS DE COLOMBIA S.A.S,CARIBE,ATLÁNTICO,BARRANQUILLA-ATLANTICO,SERVICIOS,53527346,1074119,10675794,4689333,5986461,-5.187714871488975,2.0066733740170863,43.92491087782323,10.061256333720939,17.94247051805733
4883,DS SERVICIOS COLOMBIA SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,53525599,2380,754849,668490,86359,7.953218388762245,0.00444647055701329,88.55943374105286,0.31529484704888,2.7559374240090784
4884,TEMPLADO SA,CARIBE,ATLÁNTICO,BARRANQUILLA-ATLANTICO,CONSTRUCCIÓN,53504355,3964897,54338881,21563375,32775506,34.96375534359366,7.410419207931765,39.683141432375095,7.29661142635602,12.097134366133051
4885,ADMINISTRACION DE RECURSOS Y OPORTUNIDADES S.A,ANTIOQUIA,ANTIOQUIA,ENVIGADO-ANTIOQUIA,COMERCIO,53420310,1067102,26540308,15336484,11203824,42.85619160867279,1.9975586064551103,57.785629315228746,4.020684311576188,9.524444511088356
4886,COMPAÑIA INTEGRAL NEGOCIOS DE COLOMBIA EN REORGANIZACION EMPRESARIAL,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,SERVICIOS,53401499,-2499268,19123161,38154138,-19030977,10.254777392252466,-4.680145776432231,199.5179458040436,-13.06932467911555,13.132631078267815
4887,SIGNIFY COLOMBIANA SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,53384458,-2356110,52037026,44178965,7858061,-25.547440715231584,-4.413475547508602,84.89909665475503,-4.527756832221734,-29.98335085461922
4888,AVCOM COLOMBIA S A S,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,53368330,3224584,20301968,13846012,6455956,98.88354160176135,6.042130229669918,68.20034392724882,15.883110445253386,49.94742839015631
4889,NACIONAL DE ASEO S.A.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,SERVICIOS,53364818,878313,18412013,8706394,9705619,9.009718147891098,1.6458652590176548,47.28648627393431,4.770325765031775,9.049530998486546
4890,ECOPLANTA PROCESOS DE RESIDUOS INDUSTRIALES S.A.S. E.S.P.,LLANOS ORIENTALES,Casanare,AGUAZUL,SERVICIOS,53359918,8931252,76298561,24855803,51442758,8.293799047533978,16.737754357118764,32.57702723908515,11.70566244362066,17.361534154136915
4891,A. PARRA.S.A.S.,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,SERVICIOS,53353369,20212954,145163444,52181331,92982113,10.933527255488627,37.88505651817414,35.946605813513216,13.92427283552187,21.73854018568066
4892,ACOMEDIOS PUBLICIDAD Y MERCADEO LTDA,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,SERVICIOS,53331692,3942228,29304523,10869788,18434735,47.06602387644419,7.391904985875939,37.092526638294025,13.45262640855816,21.38478258570031
4893,CABARRIA IQA SAS,BOGOTÁ-CUNDINAMARCA,CUNDINAMARCA,CAJICA-CUNDINAMARCA,COMERCIO,53321496,3368886,42653242,22026747,20626495,7.488994883127141,6.318063544203636,51.64143677519284,7.898311692227288,16.332808846098185
4894,TIENDACOL S.A.S,ANTIOQUIA,ANTIOQUIA,SABANETA-ANTIOQUIA,COMERCIO,53306504,1512622,62451723,34210942,28240781,7.935273384001648,2.8375937015115453,54.77982088660709,2.4220660813473476,5.356162069313877
4895,UNION PLASTICA S A S,PACÍFICO,VALLE DEL CAUCA,YUMBO-VALLE,MANUFACTURA,53305668,1848640,51160250,10824229,40336021,9.645911599865501,3.467998937748984,21.15749825303825,3.6134303487570913,4.583099557588985
4896,ADRIAN MAFIOLI Y CIA SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,CONSTRUCCIÓN,53304144,1052103,45120111,31189098,13931013,-18.08368089610531,1.973773371166039,69.12460388229098,2.3317828273959695,7.552236151096838
4897,EL ARROZAL Y CIA S C A,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,53292090,92810,155794410,49284388,106510022,-52.93901168665107,0.17415342502048614,31.634246697298064,0.05957209889623125,0.08713733999604281
